student_id,attendance,assign_score,midterm_score,pass_fail
S_0460,73.02122107411151,82.08003406378911,83.24103669516947,1
S_0461,100.0,76.13932901874131,93.77193646174017,1
S_0462,85.35263551971728,86.14023627539584,100.0,1
S_0463,78.00274492007415,82.23373429020985,86.86210664646481,1
S_0464,87.13979910734221,56.43506366509053,93.25677155069971,1
S_0465,83.8767195030917,88.03734096583909,58.399673346926306,1
S_0466,82.79030400466777,88.30936255900113,46.871683665122866,1
S_0467,91.14166700043425,63.550708437321276,87.00158664835106,1
S_0468,92.57507710047305,75.56906753171403,78.35361504478801,1
S_0469,79.69498852389472,85.24993489216604,72.14888748681786,1
S_0470,79.2418175935532,71.86029270630958,77.7474296126598,1
S_0471,82.24948302848355,91.09467071649017,76.46370964916412,1
S_0472,61.980788352644154,100.0,95.67633719707122,1
S_0473,69.84808937801448,63.210209510475266,95.89971169633911,1
S_0474,98.66874267444524,54.284330952693374,80.88440704680694,1
S_0475,100.0,79.55727893407314,86.91605745125857,1
S_0476,82.50963960443622,85.82343757689215,80.28125104849552,1
S_0477,90.76556963055766,71.53700439232847,60.776605359307624,1
S_0478,88.11250154543536,96.79890994981552,85.1312934982628,1
S_0479,100.0,54.92091300415127,42.11009862281477,0
S_0480,96.19574911434577,85.39377934547417,91.07783104591766,1
S_0481,83.72082408519233,65.9120876886166,46.109541204679296,1
S_0482,75.44459559399574,100.0,75.71606573589466,1
S_0483,68.93553679742428,100.0,53.09692083147682,0
S_0484,87.03463635867223,63.500151183249784,81.06777966148853,1
S_0485,77.43649254715697,66.7566429613713,69.32149548144183,1
S_0486,70.77746290402325,87.89381830469704,38.104880836733344,0
S_0487,78.53427115757474,69.19304025315728,78.41399262036958,1
S_0488,74.18451996385605,74.31883173101643,58.44158446334579,0
S_0489,100.0,75.38082630813615,87.62293441626738,1
S_0490,93.81639756949451,46.204902657035156,70.02651377468814,1
S_0491,84.92027358683383,74.79243380858644,77.90841970776077,1
S_0492,99.79944138890026,64.6540833890374,50.84862089969575,1
S_0493,85.77368307647619,67.60315766400342,58.213355371452764,1
S_0494,76.38715798671737,96.65448005203221,60.82722727797831,0
S_0495,100.0,56.152396585811154,87.13404960485111,1
S_0496,90.38910043684659,87.19807780121965,100.0,1
S_0497,74.62753845673544,70.81555604502287,53.896564965142474,0
S_0498,83.09661321916391,70.80359747256249,91.5369628931536,1
S_0499,76.24381746615242,86.85557844077567,26.606451645485958,1
S_0500,71.17200269035663,80.10076941853336,46.11621197815421,0
S_0501,94.26177547531641,83.55919495829296,50.82443087626451,1
S_0502,100.0,89.52276990799292,42.94982621118556,1
S_0503,71.01432426180858,70.03037425225016,38.3282322042484,0
S_0504,90.62969236690572,65.81644898238375,78.25997824275595,1
S_0505,78.49357430878173,58.72274210163303,65.71864604544277,0
S_0506,80.12874616235304,62.61884205031567,77.58810795210219,1
S_0507,79.0760607576113,100.0,83.80945372243026,1
S_0508,76.36009230320184,93.6701937110518,75.31233986345067,1
S_0509,85.48521627944827,54.73388450687968,83.15526352300748,1
S_0510,76.69049883588963,55.16313064884645,68.60935427515462,1
S_0511,87.70456825779839,82.22799092577738,46.2601322338851,1
S_0512,84.49761890550863,83.2089719606695,91.15628361641592,1
S_0513,82.6105195313359,83.23325752976046,58.21775734437746,1
S_0514,75.92436337958402,71.17566309669454,51.28807402475148,0
S_0515,79.23228669431667,73.1181860999565,66.44164248391203,1
S_0516,92.55391225825755,79.91819286239036,51.74378161406974,1
S_0517,90.00917187624381,76.28839509439996,61.651392360211354,1
S_0518,75.2244475520145,41.71049440878697,76.88107843126933,1
S_0519,85.99332305429226,71.55300554137209,76.96683478492254,1
S_0520,92.5138712337179,62.2289034860953,52.04339867148741,0
S_0521,68.30594718878628,77.62817128362768,60.24589254102511,0
S_0522,90.43360192379934,100.0,91.48666009540487,1
S_0523,78.37376241054153,80.51222498211456,79.92800235467882,1
S_0524,90.70598668593159,70.29705470741403,100.0,1
S_0525,77.36740843457483,88.82702252965878,93.60256347483056,1
S_0526,66.95117899335482,82.24031830813819,92.88586137119879,1
S_0527,68.72457562116837,81.30141735677762,42.24262899088396,0
S_0528,85.48084946661382,84.10275889823507,85.27720703266846,1
S_0529,87.59722501721483,100.0,68.93786396606178,1
S_0530,75.95683374895592,58.03667347011126,58.98036392923501,0
S_0531,91.38592458777374,82.10448115217181,73.36030681065057,1
S_0532,68.3847993773104,61.104283050276926,88.90423069222966,1
S_0533,84.33920201352683,83.33268969513372,80.01663182008423,1
S_0534,72.88983800237544,61.21970232770858,52.430523973158806,0
S_0535,78.4816389219784,68.73949779592374,84.84917827185241,1
S_0536,85.47398671316414,70.5736512864314,57.248249158480725,1
S_0537,76.39586634716048,89.63725079017064,74.33366237928573,1
S_0538,81.15444455770175,88.7768166591362,63.932998650457314,1
S_0539,95.0629280921444,56.31423935330423,65.62267496528749,1
S_0540,79.23108130476851,75.82401166499773,85.32485950081019,1
S_0541,93.35692112065142,64.3563021787624,49.19612560368204,1
S_0542,73.70293145342382,56.12242633986998,100.0,1
S_0543,90.29804177915283,71.74474424363444,33.578278614110076,1
S_0544,99.41568620657901,70.37275817316271,58.04664633490286,1
S_0545,60.283554998727105,100.0,77.40423779883481,1
S_0546,77.03104744529523,81.49439738041045,81.6862833287062,1
S_0547,90.7707212718054,54.33573748868644,67.99048558856587,1
S_0548,82.96954613957007,66.52838993743586,68.85218593996915,1
S_0549,88.71145873371309,90.32074943144097,78.21100170655234,1
S_0550,78.9601481328418,100.0,65.3786104508464,1
S_0551,85.865897874729,51.210250316430624,97.86362515869811,1
S_0552,83.44322764607921,46.80113422291433,86.78698228463205,1
S_0553,96.67782061659807,100.0,87.45648702011269,1
S_0554,87.54420843301213,80.84421266056356,50.676865532591655,1
S_0555,88.37602662075201,61.9756090218545,68.41223151188595,1
S_0556,80.88123033877532,83.01943629183653,63.99068102558593,1
S_0557,80.12393775927507,35.463783914746834,49.887972486210685,0
S_0558,80.6744181218038,75.05063259895742,77.20328367891534,1
S_0559,88.94452142378297,79.91731759264628,59.24708484440367,1
S_0560,80.79015519179737,88.86405209306744,83.10807659700474,1
S_0561,87.89774856896413,59.791560715611936,48.59616874211336,1
S_0562,100.0,76.28530742105039,100.0,1
S_0563,93.71124703431693,61.11863060910619,52.07334682815876,1
S_0564,81.73976467832159,78.83075633511476,74.38604674400872,1
S_0565,97.01213922163944,61.56980516455464,85.83718620776135,1
S_0566,80.91924626978448,68.8784874125967,58.58719139599774,1
S_0567,64.61875464822145,60.062769078146566,87.049372868659,1
S_0568,74.91913689082595,84.76704362735485,45.416328043991676,1
S_0569,66.29208078974145,87.87676674984998,99.04235398365121,1
S_0570,81.48486515958692,71.48069145063879,70.28298529931517,1
S_0571,85.18418379189552,75.57356992440043,58.071771840622404,1
S_0572,100.0,53.27112878049684,64.0163645514513,1
S_0573,88.26927373764163,70.50485027989819,86.17838538785439,1
S_0574,82.80899471191135,74.24693074437383,58.31089416299123,1
S_0575,93.2940558118349,100.0,55.01284621154445,1
S_0576,62.88864690992115,58.320494613387545,65.56926804832524,0
S_0577,87.35614558108566,96.96265858128656,46.46075774460064,1
S_0578,92.70865193886966,89.95288160198712,100.0,1
S_0579,70.21413754220158,79.20954606735205,58.67210817570553,1
S_0580,96.43754043206928,100.0,86.63233572360807,1
S_0581,88.38496407494414,80.58158208910294,74.18940167295546,1
S_0582,80.84712086099199,80.83738793501892,50.30931899036064,1
S_0583,91.32781866106285,74.20319020473681,69.88090581574541,1
S_0584,100.0,93.35353323627942,85.68005558621496,1
S_0585,86.81866255058495,91.44703850716326,66.23477329827386,1
S_0586,87.48220586300336,65.6148406875568,93.86225891702057,1
S_0587,80.40639100459755,55.21129208101849,90.43030785563728,1
S_0588,76.50155630535208,71.95529043906514,88.37829709316658,1
S_0589,93.30335816544246,62.99942153403531,60.80686455454006,1
S_0590,76.43916174091133,74.04713138076967,48.40315104437026,1
S_0591,85.71566237219392,93.56157202026209,57.72824789274411,1
S_0592,80.22342553234883,68.14047517369815,73.92481881333441,1
S_0593,89.78979825746391,74.35764928032637,80.9157342706471,1
S_0594,88.33662105286949,75.87034102212593,26.56857190479105,1
S_0595,95.375399442579,87.72646323307927,69.837735967765,1
S_0596,79.89983601145254,41.29665999023092,73.16178450646369,1
S_0597,82.30125064706628,65.89949557852056,64.44911487368897,1
S_0598,75.21236284217693,78.16925538419208,95.82547678031757,1
S_0599,80.55706739923889,93.00118434640292,78.43560148501741,1
S_0600,88.77300493044852,67.62146328740693,96.20383816161794,1
S_0601,92.56988616645351,46.85170940937189,65.68078959299535,1
S_0602,75.77834675822375,84.29567168949204,88.7495498501385,1
S_0603,93.6960592010566,65.46956416761556,100.0,1
S_0604,98.55637858804951,57.15500011364458,96.23386898545323,1
S_0605,89.13434903223701,65.63481915430164,48.15716813142534,1
S_0606,100.0,72.23211963516226,64.92647844915238,1
S_0607,77.26210800896428,65.92883003192681,63.09670589100407,1
S_0608,72.55345296688583,41.91650914351396,79.78509070152656,1
S_0609,67.21279751095722,88.45599295330699,83.72707110029066,1
S_0610,99.96044311489183,94.12312561918084,53.22214651948527,1
S_0611,91.54365656354058,84.77282987009258,71.35677027833876,1
S_0612,84.44415329089544,57.93471494362775,29.601453356877272,0
S_0613,87.7996862631982,71.97762699078723,98.83890011603779,1
S_0614,73.74510952701624,74.90218027155812,59.75251518646613,1
S_0615,100.0,83.98191584342865,71.11727879688993,1
S_0616,86.29221181975228,85.0251073307712,63.807005720238784,1
S_0617,86.09394794604893,63.987393018322564,92.9205515002683,1
S_0618,92.25766623898693,76.22993334620341,13.249871172052421,0
S_0619,89.81009231736714,81.85920606922862,69.66779315348182,1
S_0620,87.23884024279131,96.83733483220149,67.88362485004605,1
S_0621,77.09525544554688,85.56759809737085,60.92727224816635,1
S_0622,89.71468357135996,86.83585031063278,100.0,1
S_0623,100.0,76.25739941894041,52.253410822884575,1
S_0624,98.45420046154977,96.15688717805256,85.43592354471322,1
S_0625,100.0,81.14644193939246,77.12505577412168,1
S_0626,79.88784323568815,62.08368134739644,95.23038505071031,1
S_0627,75.1039517974142,96.05054955187786,56.656218304449894,1
S_0628,83.74213079900352,85.46854908808541,55.34062201752482,1
S_0629,85.55724912288694,68.35433968307277,91.92139814954797,1
S_0630,95.94191518470949,67.80760548901135,78.50642616660221,1
S_0631,68.0753537028518,79.44863317711142,39.10125306646483,0
S_0632,100.0,81.94777192901377,59.213899710734594,1
S_0633,83.4199210142101,77.9593839844681,77.72765307696122,1
S_0634,80.7311893005258,79.66963010164328,86.75528443093178,1
S_0635,74.87895624739832,100.0,56.4153869361409,1
S_0636,68.4514332813423,91.07314728352328,11.714880203661178,0
S_0637,93.23170583961914,77.85953386897536,80.46446371474066,1
S_0638,85.73317967188405,89.11965871151226,45.59358620112049,1
S_0639,72.10039100258946,59.512141447086904,29.653224037551773,0
S_0640,72.04921227936384,80.96890574920214,13.353481500317184,0
S_0641,81.64215300709871,100.0,86.27961720395483,1
S_0642,100.0,71.72931156911439,72.57234900809934,1
S_0643,82.40408648636395,62.285491070713725,65.48687238575496,0
S_0644,69.96857046881894,65.21866667110409,97.78048725925524,0
S_0645,82.54256935914056,58.655504439864174,82.74649366046145,1
S_0646,82.2727643025233,63.228571378084446,100.0,1
S_0647,58.03113357058428,69.44237852114956,42.14529055666007,0
S_0648,84.45705133482188,53.91649471232037,69.30898752092072,0
S_0649,82.69065469791322,75.23427500924404,37.66573250103971,1
S_0650,91.96206364813419,88.53415760679971,65.41235336289066,0
S_0651,100.0,61.38365729779619,65.02768292466645,1
S_0652,96.26565029547757,97.78925885462654,82.53227274526141,1
S_0653,82.3111130944517,82.66188132791392,70.91127762283797,1
S_0654,73.9347409125833,90.45870878436087,82.46814276559832,1
S_0655,100.0,65.13248169221795,84.06880266277788,1
S_0656,85.59218434014488,87.81787840599924,100.0,1
S_0657,85.13929291912946,58.6209914940703,63.69406689427751,1
S_0658,84.75874912889996,88.35371251254763,51.179545986672416,1
S_0659,86.98084760767856,77.57759009690297,74.92167230632818,1
S_0660,83.55639588076058,83.29876829977177,53.95439945720913,1
S_0661,79.26337993119763,57.36608091562722,99.63921536873072,1
S_0662,79.53141058759608,61.57395236585093,64.33563922109535,1
S_0663,84.67246729784002,83.95842327380078,58.688472642520196,1
S_0664,79.56575228866235,60.77477993663699,60.573685576977645,1
S_0665,77.87154217322836,81.94809438148684,84.36834846943282,1
S_0666,86.06430227691897,54.49293290309632,66.84506033537029,1
S_0667,82.45022782579144,87.72261319000002,57.16666359739236,1
S_0668,100.0,56.51215027847236,100.0,1
S_0669,58.49030191606988,83.28449906519285,52.876603186764996,0
S_0670,95.91506851922462,84.38446400469002,70.71132148065988,1
S_0671,97.4608519249763,64.54842272355637,83.0461230322046,1
S_0672,64.2660976759185,83.7303985062709,37.37329779165854,1
S_0673,81.57312405919652,78.90663395000334,79.60521002811849,1
S_0674,81.28559134004209,66.91737215710893,48.89784649039101,0
S_0675,70.92488305282178,59.871679738856876,86.45565561668005,1
S_0676,77.22183312409125,45.56061462491132,50.74697976162047,0
S_0677,73.89424154534171,80.2447507094954,83.85538063697722,1
S_0678,100.0,51.527958429569175,92.11666132589426,1
S_0679,94.35678393147461,76.43016299161962,87.2287305126561,1
S_0680,97.71555094994159,71.04827675876626,75.02633296476205,1
S_0681,92.21672064043234,85.18714163157293,65.373981141406,1
S_0682,73.70948228782771,70.46931750765204,58.47160847330312,1
S_0683,79.75479733720226,70.05828320479363,99.42069381634208,1
S_0684,89.89374561227918,85.97806056432444,56.01009559664713,1
S_0685,72.77872191108055,80.02587043626177,49.25867852860008,1
S_0686,92.12998430172388,79.74233935774167,83.3073787006566,1
S_0687,82.59674601841866,82.03901384712789,54.07726393627009,1
S_0688,81.25179192450403,51.966418151893414,50.99873005067745,0
S_0689,92.10959968203491,86.35183019980472,41.1279147566047,1
S_0690,89.4426331148604,84.18703191020404,60.34180321078965,1
S_0691,81.3903383418092,59.74975307135254,68.34569952207013,1
S_0692,96.59329803364248,71.33879289488698,74.86183455321398,1
S_0693,74.18936672400103,74.41039068558553,89.02612488598967,1
S_0694,91.15935606944264,72.98254823397401,80.53795847331587,1
S_0695,90.93101257968384,80.00789949852802,66.18255560893641,1
S_0696,81.9045356068601,96.47050172746775,66.0360864724056,1
S_0697,88.26133022242118,91.22650091509243,80.20314937830366,1
S_0698,72.48886423614697,55.3167120985289,95.45140325857139,1
S_0699,94.240270192069,84.33104985459073,72.52628398966401,1
S_0700,83.15097863557011,94.93399979303115,60.61738291579182,1
S_0701,79.7727697948096,80.80212781033804,50.14267997828909,1
S_0702,95.49009225836889,91.3647063777895,41.09589471175549,1
S_0703,77.9565630945724,100.0,83.32539344087046,1
S_0704,70.91538703636441,90.35564319160473,81.55957047279114,1
S_0705,69.43370826476097,78.73962893462593,81.54727050213323,1
S_0706,91.0600995134564,90.6763271112713,67.42681107295888,1
S_0707,72.19570647503717,77.17331749645336,98.13869491783501,1
S_0708,100.0,75.35854564927433,60.317630108303646,1
S_0709,64.18070592116278,69.72878646429402,89.1053847441441,1
S_0710,100.0,98.45120038248163,69.22514210020914,1
S_0711,87.11017467202619,62.72357001086998,57.83298470641325,0
S_0712,84.03286888129608,97.98551587017174,81.85060614635523,1
S_0713,79.55080913191051,82.49796185610558,78.19272237367987,1
S_0714,88.9913611435207,54.01040737797088,77.13945518533852,1
S_0715,84.62365297575151,80.51473939487133,71.62556844112397,1
S_0716,96.03301882016522,43.49960238522564,69.24213836566338,1
S_0717,86.1422764866204,84.38262025246554,100.0,1
S_0718,86.50301761461877,88.27847224483486,93.68513290392346,1
S_0719,81.36387787786144,66.11466066521919,84.45653789971024,1
S_0720,84.43054376278933,76.85321543933374,72.23598316406776,1
S_0721,88.0780176889206,100.0,90.14314401193339,1
S_0722,67.89831607343375,67.41379943607095,80.35989552782904,1
S_0723,71.51814577894287,59.11638619415099,70.52409505548071,0
S_0724,92.43264094022715,97.22495103693898,63.92871349468171,1
S_0725,86.70865438127942,100.0,68.38165324674624,1
S_0726,83.1601666364732,75.0554350777177,10.0,0
S_0727,85.18433933065393,90.17194553112535,74.21201678595284,1
S_0728,88.47581705361671,95.12213873296322,60.23047839779281,1
S_0729,79.60240319690638,63.86273651192424,100.0,1
S_0730,77.21695274597687,67.72041246948197,70.38688141623508,1
S_0731,86.95845255097682,93.46311769732102,46.22073160930076,1
S_0732,75.21627222384969,100.0,69.00239691743765,1
S_0733,89.08252755714472,83.44321290261531,49.07757829874991,1
S_0734,67.9741639576216,61.802784697469185,79.46814831424933,1
S_0735,95.29155637325644,100.0,75.81894728678971,1
S_0736,89.72597482413043,67.03543653282053,89.15679262216536,1
S_0737,87.56029734313876,69.97293328242823,54.18236416610869,0
S_0738,94.82690983945514,80.13506751734432,70.68016192456294,1
S_0739,100.0,98.31240631072161,42.699564091467295,1
S_0740,95.1437006501813,87.80963964828335,84.0298956384943,1
S_0741,66.59125768668355,81.22298250542866,80.37742360880245,1
S_0742,72.20423033264298,81.9493279517716,79.91610042055142,1
S_0743,78.75181422304321,75.65272002965199,70.03238062713882,1
S_0744,85.26091050210833,83.37209271777759,78.29545781577582,1
S_0745,90.17659020469124,37.05659883458546,100.0,1
S_0746,77.74256186846534,70.55088811395302,64.29811485915972,1
S_0747,86.86766764477078,78.61982902375172,72.77290367420169,1
S_0748,77.44617067646678,57.73478874570739,48.277474016371805,1
S_0749,78.88482197008052,80.7948497671734,52.63478076803335,1
S_0750,70.93338903151778,71.93293168520817,71.95626586186614,1
S_0751,75.76766753889096,100.0,92.07867093403814,1
S_0752,71.48315394383667,98.59529587822286,64.87438351496856,1
S_0753,75.24126747022667,68.01291646322755,65.28166941375753,0
S_0754,95.53641796607839,72.73743432649957,61.86229510991251,1
S_0755,75.50601111168056,73.89078651587411,59.30486658311354,1
S_0756,100.0,68.22510785760566,75.89942911417643,1
S_0757,89.93317900880889,77.9253747604219,40.05484709642711,1
S_0758,86.84836123694873,63.625768966686145,95.61879153333454,1
S_0759,76.41642219818786,58.0407699759371,56.69155403741079,1
S_0760,92.00309879408991,84.34066835850403,84.43806970876282,1
S_0761,79.24362173762226,84.44294376332716,44.60002805212248,1
S_0762,86.22009814645361,62.93526360510011,83.37680261092436,1
S_0763,100.0,88.430331461439,83.43889215628995,1
S_0764,84.03940100275351,65.52633406252004,77.68404144011794,1
S_0765,96.49273326285676,78.79747857056972,50.111429564004155,1
S_0766,77.96823574874112,87.30516018918684,74.99096379196153,1
S_0767,84.65011509503039,74.49581152944431,46.33887630531222,1
S_0768,100.0,81.82111368211702,64.94473489807629,1
S_0769,78.73032942212232,67.25355534168642,90.58826201910652,1
S_0770,100.0,72.05300124857854,85.93403854141484,1
S_0771,92.07751935455475,71.91210853679489,70.30365885080866,1
S_0772,79.37533224105732,63.80132480189641,50.503868481543165,1
S_0773,91.3240773905552,72.34838755326327,82.91175424348387,1
S_0774,94.72554449626729,51.7707255170438,70.38762475396051,1
S_0775,91.21809962217196,67.63269379286842,23.593688035391533,0
S_0776,69.29775280109544,70.72686759945493,85.65259652633036,1
S_0777,77.72862824175131,71.15730371256929,69.51534332260616,1
S_0778,82.52481364448495,71.37753831193831,94.04902495966144,1
S_0779,84.25566570899954,74.07353700209806,48.094589623143904,0
S_0780,91.20672097550678,82.19162277129095,10.0,0
S_0781,86.77701000933254,88.11775611198784,75.5816771669037,1
S_0782,71.64655641289899,65.25352159727599,75.83127353363945,1
S_0783,88.80197851005963,56.951987169162834,36.186567447870964,0
S_0784,91.10585745283824,59.36933381635345,50.43000908266787,1
S_0785,90.5979044793104,67.6919561820761,100.0,1
S_0786,95.80780725554622,69.72118023275236,63.88778771692393,1
S_0787,93.33922154548904,63.45005900703814,84.61917952752432,1
S_0788,89.59180079228436,55.558250036251586,56.98680345263232,1
S_0789,84.29834288541353,68.15818758788718,28.193942022936866,0
S_0790,68.39039066484008,77.72139930170957,66.59483506408189,1
S_0791,89.29618219132585,83.92544198753347,64.6879087942779,1
S_0792,87.07687687163111,66.63865420337518,62.00243522663257,0
S_0793,87.71578837195374,68.8050326678485,67.70718328987215,1
S_0794,72.2325142417969,61.09952536729034,75.28536543291273,0
S_0795,74.18943459591738,74.52841244437835,66.99766097492387,1
S_0796,95.53152853332904,62.27357048713778,44.71987664105272,1
S_0797,84.60444846143345,83.596917198618,79.72369583123877,1
S_0798,91.81500697372624,48.21200262098833,31.012564893551534,1
S_0799,85.2831837613046,69.60555491321307,28.992850854315996,1
S_0800,85.29756139495743,79.51661008787613,84.78360989403136,1
S_0801,94.38283805975998,77.75751774483757,80.14040544270713,1
S_0802,79.83955271782627,100.0,68.85209269851929,1
S_0803,85.96120776940984,80.24700036851861,42.09102990489856,1
S_0804,80.37724711294958,59.93918104736985,55.841781186518496,0
S_0805,80.65503772567685,73.56803629366391,64.74506504626991,1
S_0806,81.90827876531361,48.35630499800322,38.08212062851773,0
S_0807,87.22133771633713,73.79100376054859,55.219426839535345,1
S_0808,80.21251378336522,62.50415914498862,83.0466067635336,1
S_0809,97.55756125573521,88.73085413340243,98.54610728578433,1
S_0810,76.05392697780496,66.75689588106698,61.61130494682899,1
S_0811,83.13128355838641,73.24851126307131,85.12976708632196,1
S_0812,80.60268941725825,65.46663237893395,31.718798588250653,1
S_0813,99.46977884353733,100.0,83.18902482227223,1
S_0814,86.96554776511574,70.18135850823133,53.92103170545038,1
S_0815,95.31844539468635,100.0,76.1469123341594,1
S_0816,70.14439626963028,87.212276431774,65.04495163520582,1
S_0817,87.67050265869258,82.23100091003079,96.40828019567668,1
S_0818,93.89630795623437,80.5309972097628,52.51128703320164,1
S_0819,85.82283989275425,80.90695947324377,82.55212595123662,1
S_0820,95.65480375065351,46.08491130981585,64.40985073406934,0
S_0821,79.82711549899628,70.81674908773866,66.83389043980672,1
S_0822,99.0934744018558,87.67736956776483,66.3229221368158,1
S_0823,100.0,74.26654224788842,53.08653791011774,1
S_0824,81.37161439560342,53.922152297946376,69.71802068186656,1
S_0825,80.54497478599228,74.21393324133795,68.74703555756356,1
S_0826,99.53384477117702,100.0,74.82480496813459,1
S_0827,100.0,93.70337573302079,71.69010291385725,1
S_0828,79.77139972846732,74.06993985950952,85.95989099224472,1
S_0829,80.79813182904142,89.2717391558713,88.47017232094737,1
S_0830,82.18215391139492,69.50239469447922,48.987533563443975,1
S_0831,71.55549488965723,49.441926197599216,87.37545001181542,1
S_0832,75.81348053515802,61.133010178056686,46.27327145780291,0
S_0833,74.95859233247933,98.44333152762297,81.7571177627547,1
S_0834,77.32202434895872,70.89010377256044,82.39477569405737,1
S_0835,84.65315112613219,71.34924030937474,31.77366216674992,0
S_0836,87.3421473253652,70.5024270558768,71.8595849305882,1
S_0837,100.0,100.0,60.63007773279369,1
S_0838,75.0164595926121,99.38938373043095,54.8246948412925,1
S_0839,94.84322398476584,100.0,97.01704661398011,1
S_0840,82.86011155774491,72.61432184399924,56.92641718725162,0
S_0841,84.50536290347567,79.43436733120643,53.872461417639,1
S_0842,91.74819492166604,52.250361758688136,71.51389880010187,1
S_0843,73.77277978437701,97.15401639177412,83.71179492596833,1
S_0844,88.82409746184051,57.48330673098098,67.16702827979746,1
S_0845,86.66452208213056,78.25163345643944,93.32741091338504,1
S_0846,89.92451264008149,58.540462085507336,80.61951323928182,1
S_0847,87.89168643907819,66.16699759891956,26.435773605371395,0
S_0848,100.0,62.441063534254496,59.410660729859835,1
S_0849,78.62260015748684,65.88187108986273,58.763158012966024,1
S_0850,79.69003044998182,66.91315945276533,79.58721906858844,1
S_0851,78.76859473575236,66.77596807612385,17.503658872517754,0
S_0852,79.44522880839746,87.50000867670461,100.0,1
S_0853,78.62612872693482,58.4270581040622,80.6205218978842,0
S_0854,96.89016531107552,78.308121405208,72.97753607835382,1
S_0855,99.20504247989855,93.26938728458337,93.63135432838293,1
S_0856,79.29253706250523,67.30205453229905,100.0,1
S_0857,76.67644426895771,64.23121663878597,87.41493289176806,0
S_0858,89.71415556386404,71.54213062229624,88.9762619294324,1
S_0859,79.47776955719029,92.69587812541066,72.61380048928764,1
S_0860,91.32931817755511,77.91161446430037,67.16948493266104,1
S_0861,87.029230208513,67.03178558088602,60.484091119901976,1
S_0862,69.84255885002769,82.2581497678206,53.47776016570916,1
S_0863,100.0,58.46561775245365,56.259718006010054,1
S_0864,100.0,85.22039265664422,42.98888071314033,1
S_0865,78.87211309515614,81.12910961552652,68.48257098629954,1
S_0866,81.12298440064016,70.38287293291674,36.30664845547226,1
S_0867,87.85865390724905,62.421213023291536,73.81833048287422,1
S_0868,88.34456789987026,61.69978616574814,69.27338783915316,1
S_0869,91.5854427267283,83.02226004518866,72.93870596773375,1
S_0870,100.0,93.43470753733592,59.55736859960015,1
S_0871,83.2305277250595,65.44038379456808,100.0,1
S_0872,77.01702755461547,81.87580055327227,97.20231800360625,1
S_0873,71.20680771985472,43.69459472096897,45.10914999830555,1
S_0874,77.69069960058081,66.23073404014201,74.65736174853797,1
S_0875,84.66873027126204,74.53411600693647,57.83987714125353,0
S_0876,100.0,61.354748745272495,49.71040546585172,0
S_0877,79.82388700963828,60.95240437815606,43.198558577521304,0
S_0878,87.23787951638899,64.9833066529667,78.64433381518508,1
S_0879,84.83577103927247,79.38289092489559,56.372395298608524,1
S_0880,96.88393273448084,72.19006472390438,89.35652048050409,1
S_0881,100.0,41.42653150012542,89.87564429060878,1
S_0882,79.6913122707968,43.18949771047401,97.47828770422899,1
S_0883,80.10560557481777,65.89702233214237,52.95226467851793,0
S_0884,95.44160877069072,81.86529879080328,79.50731221384021,1
S_0885,91.81891489626311,33.78742735912148,82.64908433284602,1
S_0886,100.0,67.50404735772554,60.5164364979207,1
S_0887,90.83928185325964,67.10628215223868,54.5645608521425,1
S_0888,81.40707909212941,95.82506667312671,100.0,1
S_0889,90.9065483069231,69.22467282430705,74.54991751464108,0
S_0890,96.08703580582907,80.74483477111393,82.71935501423476,1
S_0891,93.20482181197364,77.11885710131195,53.558479763441454,1
S_0892,90.07274031107298,43.04150280289199,45.614310669556126,1
S_0893,95.66674689589154,86.52310824947605,58.61100451015779,1
S_0894,96.69295590445672,78.23094758184432,67.51957225220006,1
S_0895,98.82158991037527,82.62402959511884,48.715599863653026,1
S_0896,91.48709887589642,100.0,69.80310382699234,1
S_0897,83.32881919683146,43.73830590752117,36.22989623863,1
S_0898,86.46713686433323,100.0,47.59905155060255,1
S_0899,97.06508966508356,70.68828720899467,83.4182249655375,1
S_0900,76.83064329012764,79.30993356604515,82.07581040555789,1
S_0901,88.68673308872901,74.31731632048137,62.162464692262674,1
S_0902,81.0666118767264,68.63645499902935,49.64471381846094,1
S_0903,85.28744822934817,66.45250607641862,49.45192896947978,1
S_0904,97.78451862607298,79.94263103359513,62.53463508117372,1
S_0905,86.91099068019903,52.24239454992481,82.89036983290583,1
S_0906,85.46436548156149,86.25868751282648,88.5649138268865,1
S_0907,71.40143859020081,68.7570839267212,60.06936529036062,1
S_0908,92.46253566027221,58.048959914394636,46.930151480304325,1
S_0909,91.45484181141076,68.24980713006279,75.35687275732667,1
S_0910,100.0,93.85723825293859,53.52930058748301,1
S_0911,81.92221765046999,66.96997369475665,59.63494722277595,1
S_0912,87.19150327663938,80.3768042731443,96.50552180874075,1
S_0913,87.49383683710755,64.0356558642679,86.54230857131536,1
S_0914,100.0,86.36882774885429,73.15948624502903,1
S_0915,84.04704467613048,85.28261608185306,44.56161997774554,1
S_0916,87.7902152577034,100.0,74.22793134941318,1
S_0917,91.0789650971654,72.36654081751176,91.25314581575053,1
S_0918,86.86609123156359,85.0298220713686,62.487326684689286,1
S_0919,80.53566385449471,76.47101309308417,97.0222817997343,1
S_0920,86.94089992898307,94.43807672794522,95.85490579036414,1
S_0921,95.73631749859771,64.21751418586905,100.0,1
